,Symptom,Disease
6825,"nasal congestion ,facial pain ,fever ,difficulty breathing ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6826,"sore throat ,headache ,facial pain ,fever ,difficulty breathing ,coryza ,nosebleed ",nose disorder
6827,"sore throat ,facial pain ,ear pain ,fever ,difficulty breathing ,coryza ,painful sinuses ,nosebleed ",nose disorder
6828,"nasal congestion ,facial pain ,fever ,coryza ",nose disorder
6829,"sore throat ,cough ,nasal congestion ,facial pain ,ear pain ,painful sinuses ,nosebleed ",nose disorder
6830,"sore throat ,nasal congestion ,headache ,ear pain ,difficulty breathing ,coryza ,painful sinuses ",nose disorder
6831,"sore throat ,nasal congestion ,facial pain ,difficulty breathing ,coryza ,sinus congestion ",nose disorder
6832,"sore throat ,facial pain ,ear pain ,fever ,difficulty breathing ",nose disorder
6833,"nasal congestion ,facial pain ,difficulty breathing ,sinus congestion ",nose disorder
6834,"cough ,headache ,ear pain ,fever ",nose disorder
6835,"sore throat ,cough ,fever ,difficulty breathing ,painful sinuses ",nose disorder
6836,"sore throat ,headache ,ear pain ,difficulty breathing ,coryza ,painful sinuses ,nosebleed ",nose disorder
6837,"cough ,facial pain ,fever ,difficulty breathing ,sinus congestion ,nosebleed ",nose disorder
6838,"ear pain ,fever ,difficulty breathing ,coryza ,painful sinuses ",nose disorder
6839,"sore throat ,nasal congestion ,headache ,facial pain ,ear pain ,fever ,coryza ,sinus congestion ,painful sinuses ",nose disorder
6840,"sore throat ,cough ,nasal congestion ,facial pain ,fever ,coryza ,sinus congestion ,painful sinuses ",nose disorder
6841,"cough ,nasal congestion ,ear pain ,difficulty breathing ,coryza ,sinus congestion ",nose disorder
6842,"nasal congestion ,headache ,fever ,difficulty breathing ,painful sinuses ,nosebleed ",nose disorder
6843,"sore throat ,nasal congestion ,headache ,facial pain ,fever ,coryza ,painful sinuses ",nose disorder
6844,"nasal congestion ,headache ,ear pain ,fever ,coryza ,sinus congestion ",nose disorder
6845,"sore throat ,cough ,nasal congestion ,facial pain ,fever ,coryza ",nose disorder
6846,"cough ,nasal congestion ,headache ,facial pain ,ear pain ,fever ,coryza ,painful sinuses ",nose disorder
6847,"sore throat ,headache ,facial pain ,fever ,difficulty breathing ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6848,"nasal congestion ,headache ,facial pain ,ear pain ,difficulty breathing ,sinus congestion ",nose disorder
6849,"facial pain ,fever ,difficulty breathing ,nosebleed ",nose disorder
6850,"sore throat ,nasal congestion ,headache ,ear pain ,coryza ,nosebleed ",nose disorder
6851,"fever ,difficulty breathing ,sinus congestion ,nosebleed ",nose disorder
6852,"cough ,headache ,facial pain ,ear pain ,difficulty breathing ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6853,"headache ,ear pain ,fever ,difficulty breathing ,sinus congestion ,nosebleed ",nose disorder
6854,"cough ,headache ,ear pain ,difficulty breathing ,nosebleed ",nose disorder
6855,"cough ,facial pain ,difficulty breathing ,coryza ,sinus congestion ,nosebleed ",nose disorder
6856,"sore throat ,nasal congestion ,headache ,facial pain ,ear pain ,difficulty breathing ,coryza ,painful sinuses ",nose disorder
6857,"sore throat ,difficulty breathing ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6858,"cough ,headache ,ear pain ,sinus congestion ,nosebleed ",nose disorder
6859,"cough ,nasal congestion ",nose disorder
6860,"sore throat ,headache ,fever ,coryza ,sinus congestion ,nosebleed ",nose disorder
6861,"sore throat ,cough ,ear pain ,fever ,difficulty breathing ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6862,"sore throat ,facial pain ,sinus congestion ,nosebleed ",nose disorder
6863,"sore throat ,facial pain ,ear pain ,difficulty breathing ,nosebleed ",nose disorder
6864,"sore throat ,headache ,ear pain ,fever ,difficulty breathing ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6865,"cough ,headache ,ear pain ,fever ,difficulty breathing ,nosebleed ",nose disorder
6866,"sore throat ,cough ,nasal congestion ,ear pain ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6867,"nasal congestion ,ear pain ,difficulty breathing ,sinus congestion ,nosebleed ",nose disorder
6868,"cough ,nasal congestion ,facial pain ,ear pain ,difficulty breathing ,coryza ,sinus congestion ,nosebleed ",nose disorder
6869,"sore throat ,nasal congestion ,headache ,facial pain ,fever ,difficulty breathing ,coryza ,painful sinuses ",nose disorder
6870,"sore throat ,nasal congestion ,ear pain ,fever ,sinus congestion ,painful sinuses ",nose disorder
6871,"cough ,nasal congestion ,ear pain ,coryza ",nose disorder
6872,"fever ,coryza ",nose disorder
6873,"sore throat ,cough ,nasal congestion ,facial pain ,ear pain ,fever ,difficulty breathing ,painful sinuses ,nosebleed ",nose disorder
6874,"sore throat ,cough ,nasal congestion ,headache ,ear pain ,fever ,difficulty breathing ,sinus congestion ",nose disorder
6875,"sore throat ,nasal congestion ,headache ,fever ,sinus congestion ",nose disorder
6876,"cough ,nasal congestion ,fever ,difficulty breathing ,painful sinuses ,nosebleed ",nose disorder
6877,"sore throat ,nasal congestion ,ear pain ,difficulty breathing ,coryza ,sinus congestion ,nosebleed ",nose disorder
6878,"cough ,nasal congestion ,headache ,difficulty breathing ,coryza ,sinus congestion ,nosebleed ",nose disorder
6879,"sore throat ,facial pain ,ear pain ,fever ,coryza ,nosebleed ",nose disorder
6880,"cough ,nasal congestion ,headache ,facial pain ,fever ,difficulty breathing ,coryza ,painful sinuses ",nose disorder
6881,"cough ,headache ,facial pain ,coryza ",nose disorder
6882,"nasal congestion ,facial pain ,ear pain ,painful sinuses ",nose disorder
6883,"sore throat ,headache ,facial pain ,ear pain ,fever ,painful sinuses ,nosebleed ",nose disorder
6884,"sore throat ,nasal congestion ,ear pain ,fever ,difficulty breathing ",nose disorder
6885,"sore throat ,cough ,facial pain ,ear pain ,fever ,sinus congestion ,painful sinuses ",nose disorder
6886,"cough ,headache ,facial pain ,ear pain ,fever ,painful sinuses ,nosebleed ",nose disorder
6887,"cough ,nasal congestion ,headache ,ear pain ,fever ,difficulty breathing ,painful sinuses ",nose disorder
6888,"sore throat ,nasal congestion ,ear pain ,coryza ,sinus congestion ",nose disorder
6889,"sore throat ,cough ,sinus congestion ",nose disorder
6890,"cough ,headache ,ear pain ,fever ,difficulty breathing ,sinus congestion ",nose disorder
6891,"cough ,facial pain ,ear pain ,fever ,difficulty breathing ,sinus congestion ,painful sinuses ",nose disorder
6892,"sore throat ,cough ,ear pain ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6893,"cough ,facial pain ,ear pain ,fever ,coryza ,painful sinuses ",nose disorder
6894,"sore throat ,nasal congestion ,headache ,ear pain ,difficulty breathing ,coryza ",nose disorder
6895,"sore throat ,nasal congestion ,ear pain ,coryza ,painful sinuses ",nose disorder
6896,"sore throat ,cough ,headache ,facial pain ,ear pain ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6897,"nasal congestion ,difficulty breathing ,coryza ",nose disorder
6898,"sore throat ,cough ,nasal congestion ,headache ,facial pain ,fever ,coryza ,painful sinuses ,nosebleed ",nose disorder
6899,"fever ,difficulty breathing ,coryza ,nosebleed ",nose disorder
6900,"sore throat ,nasal congestion ,headache ,facial pain ,fever ,difficulty breathing ,sinus congestion ,painful sinuses ",nose disorder
6901,"cough ,nasal congestion ,ear pain ,fever ,painful sinuses ,nosebleed ",nose disorder
6902,"sore throat ,cough ,headache ,facial pain ,ear pain ,fever ,difficulty breathing ,coryza ,painful sinuses ,nosebleed ",nose disorder
6903,"nasal congestion ,ear pain ,fever ,coryza ,nosebleed ",nose disorder
6904,"sore throat ,facial pain ,ear pain ,difficulty breathing ,coryza ,sinus congestion ,nosebleed ",nose disorder
6905,"sore throat ,headache ,coryza ,sinus congestion ",nose disorder
6906,"sore throat ,cough ,nasal congestion ,ear pain ,coryza ,painful sinuses ,nosebleed ",nose disorder
6907,"cough ,headache ,facial pain ,ear pain ,fever ,coryza ,sinus congestion ",nose disorder
6908,"cough ,ear pain ,fever ,difficulty breathing ,nosebleed ",nose disorder
6909,"sore throat ,cough ,nasal congestion ,headache ,ear pain ,fever ,difficulty breathing ,coryza ,sinus congestion ",nose disorder
6910,"sore throat ,headache ,facial pain ,ear pain ,difficulty breathing ,coryza ,sinus congestion ",nose disorder
6911,"sore throat ,ear pain ,coryza ",nose disorder
6912,"sore throat ,nasal congestion ,headache ,facial pain ,ear pain ,coryza ,sinus congestion ,nosebleed ",nose disorder
6913,"cough ,headache ,facial pain ,fever ,difficulty breathing ,painful sinuses ,nosebleed ",nose disorder
6914,"cough ,headache ,ear pain ,fever ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6915,"sore throat ,headache ,ear pain ,fever ,painful sinuses ",nose disorder
6916,"sore throat ,cough ,nasal congestion ,headache ,facial pain ,ear pain ,fever ",nose disorder
6917,"sore throat ,nasal congestion ,headache ,facial pain ,ear pain ,difficulty breathing ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6918,"facial pain ,fever ,difficulty breathing ,painful sinuses ,nosebleed ",nose disorder
6919,"cough ,headache ,facial pain ,fever ,difficulty breathing ,sinus congestion ",nose disorder
6920,"ear pain ,difficulty breathing ,sinus congestion ,nosebleed ",nose disorder
6921,"headache ,ear pain ,difficulty breathing ,nosebleed ",nose disorder
6922,"nasal congestion ,headache ,difficulty breathing ,coryza ,sinus congestion ",nose disorder
6923,"ear pain ,difficulty breathing ,coryza ",nose disorder
6924,"facial pain ,ear pain ,difficulty breathing ,coryza ,sinus congestion ,nosebleed ",nose disorder
6925,"sore throat ,nasal congestion ,headache ,facial pain ,fever ,difficulty breathing ,nosebleed ",nose disorder
6926,"sore throat ,cough ,headache ,fever ,coryza ,painful sinuses ",nose disorder
6927,"cough ,nasal congestion ,headache ,facial pain ,ear pain ,fever ,difficulty breathing ,coryza ,painful sinuses ,nosebleed ",nose disorder
6928,"fever ,difficulty breathing ,painful sinuses ",nose disorder
6929,"sore throat ,difficulty breathing ",nose disorder
6930,"cough ,facial pain ,ear pain ,difficulty breathing ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6931,"sore throat ,ear pain ,difficulty breathing ,sinus congestion ,painful sinuses ",nose disorder
6932,"sore throat ,cough ,headache ,fever ,coryza ,nosebleed ",nose disorder
6933,"sore throat ,cough ,nasal congestion ,headache ,sinus congestion ,painful sinuses ",nose disorder
6934,"cough ,nasal congestion ,headache ,facial pain ,ear pain ,coryza ,painful sinuses ,nosebleed ",nose disorder
6935,"cough ,nasal congestion ,headache ,facial pain ,difficulty breathing ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6936,"cough ,nasal congestion ,headache ,fever ,nosebleed ",nose disorder
6937,"sore throat ,cough ,facial pain ,ear pain ,fever ,coryza ,sinus congestion ,painful sinuses ",nose disorder
6938,"cough ,nasal congestion ,ear pain ,sinus congestion ,painful sinuses ",nose disorder
6939,"sore throat ,nasal congestion ,fever ,sinus congestion ,painful sinuses ",nose disorder
6940,"cough ,ear pain ,nosebleed ",nose disorder
6941,"cough ,nasal congestion ,headache ,ear pain ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6942,"facial pain ,fever ,nosebleed ",nose disorder
6943,"sore throat ,cough ,nasal congestion ,headache ,ear pain ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6944,"cough ,nasal congestion ,ear pain ",nose disorder
6945,"sore throat ,cough ,nasal congestion ,facial pain ,painful sinuses ,nosebleed ",nose disorder
6946,"facial pain ,fever ,difficulty breathing ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6947,"sore throat ,cough ,nasal congestion ,facial pain ,difficulty breathing ,sinus congestion ",nose disorder
6948,"cough ,nasal congestion ,headache ,ear pain ,fever ,nosebleed ",nose disorder
6949,"sore throat ,cough ,nasal congestion ,coryza ,sinus congestion ,nosebleed ",nose disorder
6950,"sore throat ,nasal congestion ,headache ,facial pain ,fever ,nosebleed ",nose disorder
6951,"sore throat ,cough ,facial pain ,ear pain ,fever ,nosebleed ",nose disorder
6952,"cough ,nasal congestion ,headache ,ear pain ,difficulty breathing ,sinus congestion ,nosebleed ",nose disorder
6953,"sore throat ,nasal congestion ,ear pain ,fever ,difficulty breathing ,nosebleed ",nose disorder
6954,"sore throat ,cough ,nasal congestion ,headache ,facial pain ,ear pain ,fever ,sinus congestion ",nose disorder
6955,"cough ,nasal congestion ,headache ,facial pain ,fever ,coryza ,sinus congestion ,nosebleed ",nose disorder
6956,"sore throat ,facial pain ,ear pain ,fever ,painful sinuses ",nose disorder
6957,"sore throat ,cough ,fever ,coryza ,nosebleed ",nose disorder
6958,"nasal congestion ,headache ,fever ,difficulty breathing ,coryza ,nosebleed ",nose disorder
6959,"headache ,difficulty breathing ,coryza ,nosebleed ",nose disorder
6960,"ear pain ,fever ,sinus congestion ,painful sinuses ",nose disorder
6961,"sore throat ,cough ,headache ,facial pain ,difficulty breathing ,coryza ,nosebleed ",nose disorder
6962,"cough ,facial pain ,painful sinuses ",nose disorder
6963,"cough ,nasal congestion ,headache ,facial pain ,ear pain ,fever ,difficulty breathing ,sinus congestion ",nose disorder
6964,"sore throat ,nasal congestion ,facial pain ,ear pain ,fever ,difficulty breathing ,sinus congestion ,nosebleed ",nose disorder
6965,"headache ,difficulty breathing ,coryza ,sinus congestion ",nose disorder
6966,"nasal congestion ,fever ,coryza ",nose disorder
6967,"nasal congestion ,headache ,painful sinuses ,nosebleed ",nose disorder
6968,"sore throat ,nasal congestion ,fever ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6969,"cough ,headache ,difficulty breathing ,sinus congestion ",nose disorder
6970,"sore throat ,cough ,headache ,sinus congestion ,painful sinuses ",nose disorder
6971,"sore throat ,cough ,nasal congestion ,nosebleed ",nose disorder
6972,"cough ,fever ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6973,"cough ,nasal congestion ,ear pain ,difficulty breathing ,coryza ,sinus congestion ,nosebleed ",nose disorder
6974,"cough ,nasal congestion ,ear pain ,difficulty breathing ,coryza ,nosebleed ",nose disorder
6975,"sore throat ,cough ,facial pain ,ear pain ,difficulty breathing ,coryza ,painful sinuses ",nose disorder
6976,"sore throat ,cough ,nasal congestion ,headache ,ear pain ,fever ,difficulty breathing ,sinus congestion ,painful sinuses ",nose disorder
6977,"sore throat ,cough ,headache ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6978,"nasal congestion ,facial pain ,difficulty breathing ,coryza ,sinus congestion ,painful sinuses ",nose disorder
6979,"cough ,nasal congestion ,facial pain ,ear pain ,difficulty breathing ,sinus congestion ",nose disorder
6980,"cough ,facial pain ,ear pain ,fever ,sinus congestion ",nose disorder
6981,"sore throat ,cough ,headache ,facial pain ,ear pain ,difficulty breathing ,coryza ,sinus congestion ,nosebleed ",nose disorder
6982,"sore throat ,ear pain ,painful sinuses ,nosebleed ",nose disorder
6983,"sore throat ,headache ,ear pain ,fever ,difficulty breathing ,sinus congestion ,painful sinuses ",nose disorder
6984,"sore throat ,facial pain ,coryza ,painful sinuses ",nose disorder
6985,"sore throat ,cough ,facial pain ,fever ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6986,"sore throat ,cough ,ear pain ,difficulty breathing ,coryza ,sinus congestion ,painful sinuses ,nosebleed ",nose disorder
6987,"nasal congestion ,headache ,facial pain ,ear pain ,difficulty breathing ,coryza ,sinus congestion ,nosebleed ",nose disorder
6988,"cough ,headache ,facial pain ,ear pain ,fever ,sinus congestion ,painful sinuses ",nose disorder
6989,"sore throat ,headache ,ear pain ,fever ,coryza ,sinus congestion ,painful sinuses ",nose disorder
6990,"cough ,facial pain ,difficulty breathing ,sinus congestion ,nosebleed ",nose disorder
6991,"sore throat ,cough ,nasal congestion ,headache ,facial pain ,fever ,difficulty breathing ,sinus congestion ",nose disorder
